fecha_aplicacion,jurisdiccion_aplicacion_id,aplicadas,csumaplicadas,labeldistrito
2021-09-13,22,1295,727159,Chaco
2021-09-13,26,740,367181,Chubut
2021-09-13,30,870,880889,Entre Rios
2021-09-13,34,110,426888,Formosa
2021-09-13,38,863,505090,Jujuy
2021-09-13,42,523,240544,La Pampa
2021-09-13,46,145,269563,La Rioja
2021-09-13,50,1921,1243629,Mendoza
2021-09-13,54,1589,672416,Misiones
2021-09-13,58,330,459862,Neuquen
2021-09-13,62,793,495866,Rio Negro
2021-09-13,66,869,819071,Salta
2021-09-13,70,1162,501464,San Juan
2021-09-13,74,224,330536,San Luis
2021-09-13,78,106,206363,Santa Cruz
2021-09-13,82,5230,2388402,Santa Fe
2021-09-13,86,593,669014,S del Estero
2021-09-13,90,1348,1027855,Tucuman
2021-09-13,94,30,113150,T del Fuego
2021-09-14,2,1857,2270305,CABA
2021-09-14,6,24098,11219445,Buenos Aires
2021-09-14,10,276,298031,Catamarca
2021-09-14,14,3186,2459556,Cordoba
2021-09-14,18,1042,733660,Corrientes
2021-09-14,22,1170,728329,Chaco
2021-09-14,26,996,368177,Chubut
2021-09-14,30,910,881799,Entre Rios
2021-09-14,34,69,426957,Formosa
2021-09-14,38,768,505858,Jujuy
2021-09-14,42,223,240767,La Pampa
2021-09-14,46,137,269700,La Rioja
2021-09-14,50,1878,1245507,Mendoza
2021-09-14,54,1183,673599,Misiones
2021-09-14,58,447,460309,Neuquen
2021-09-14,62,757,496623,Rio Negro
2021-09-14,66,798,819869,Salta
2021-09-14,70,850,502314,San Juan
2021-09-14,74,425,330961,San Luis
2021-09-14,78,503,206866,Santa Cruz
2021-09-14,82,2501,2390903,Santa Fe
2021-09-14,86,1168,670182,S del Estero
2021-09-14,90,1193,1029048,Tucuman
2021-09-14,94,26,113176,T del Fuego
2021-09-15,2,836,2271141,CABA
2021-09-15,6,14530,11233975,Buenos Aires
2021-09-15,10,291,298322,Catamarca
2021-09-15,14,3646,2463202,Cordoba
2021-09-15,18,993,734653,Corrientes
2021-09-15,22,1183,729512,Chaco
2021-09-15,26,848,369025,Chubut
2021-09-15,30,1787,883586,Entre Rios
2021-09-15,34,120,427077,Formosa
2021-09-15,38,894,506752,Jujuy
2021-09-15,42,164,240931,La Pampa
2021-09-15,46,141,269841,La Rioja
2021-09-15,50,1369,1246876,Mendoza
2021-09-15,54,1460,675059,Misiones
2021-09-15,58,569,460878,Neuquen
2021-09-15,62,529,497152,Rio Negro
2021-09-15,66,486,820355,Salta
2021-09-15,70,1048,503362,San Juan
2021-09-15,74,980,331941,San Luis
2021-09-15,78,358,207224,Santa Cruz
2021-09-15,82,1382,2392285,Santa Fe
2021-09-15,86,727,670909,S del Estero
2021-09-15,90,1227,1030275,Tucuman
2021-09-15,94,112,113288,T del Fuego
2021-09-16,2,823,2271964,CABA
2021-09-16,6,12758,11246733,Buenos Aires
2021-09-16,10,478,298800,Catamarca
2021-09-16,14,3254,2466456,Cordoba
2021-09-16,18,1721,736374,Corrientes
2021-09-16,22,1098,730610,Chaco
2021-09-16,26,906,369931,Chubut
2021-09-16,30,639,884225,Entre Rios
2021-09-16,34,41,427118,Formosa
2021-09-16,38,966,507718,Jujuy
2021-09-16,42,930,241861,La Pampa
2021-09-16,46,118,269959,La Rioja
2021-09-16,50,1231,1248107,Mendoza
2021-09-16,54,1339,676398,Misiones
2021-09-16,58,430,461308,Neuquen
2021-09-16,62,645,497797,Rio Negro
2021-09-16,66,1532,821887,Salta
2021-09-16,70,1138,504500,San Juan
2021-09-16,74,2572,334513,San Luis
2021-09-16,78,673,207897,Santa Cruz
2021-09-16,82,2349,2394634,Santa Fe
2021-09-16,86,542,671451,S del Estero
2021-09-16,90,2498,1032773,Tucuman
2021-09-16,94,52,113340,T del Fuego
2021-09-17,2,7426,2279390,CABA
2021-09-17,6,12227,11258960,Buenos Aires
2021-09-17,10,825,299625,Catamarca
2021-09-17,14,4086,2470542,Cordoba
2021-09-17,18,1783,738157,Corrientes
2021-09-17,22,1260,731870,Chaco
2021-09-17,26,876,370807,Chubut
2021-09-17,30,3005,887230,Entre Rios
2021-09-17,34,41,427159,Formosa
2021-09-17,38,990,508708,Jujuy
2021-09-17,42,548,242409,La Pampa
2021-09-17,46,167,270126,La Rioja
2021-09-17,50,1272,1249379,Mendoza
2021-09-17,54,1407,677805,Misiones
2021-09-17,58,2314,463622,Neuquen
2021-09-17,62,1161,498958,Rio Negro
2021-09-17,66,1556,823443,Salta
2021-09-17,70,673,505173,San Juan
2021-09-17,74,1389,335902,San Luis
2021-09-17,78,519,208416,Santa Cruz
2021-09-17,82,1418,2396052,Santa Fe
2021-09-17,86,551,672002,S del Estero
2021-09-17,90,2395,1035168,Tucuman
2021-09-17,94,1401,114741,T del Fuego
2021-09-18,2,396,2279786,CABA
2021-09-18,6,9239,11268199,Buenos Aires
2021-09-18,10,409,300034,Catamarca
2021-09-18,14,11092,2481634,Cordoba
2021-09-18,18,910,739067,Corrientes
2021-09-18,22,734,732604,Chaco
2021-09-18,26,229,371036,Chubut
2021-09-18,30,87,887317,Entre Rios
2021-09-18,34,2908,430067,Formosa
2021-09-18,38,306,509014,Jujuy
2021-09-18,42,219,242628,La Pampa
2021-09-18,46,9,270135,La Rioja
2021-09-18,50,1330,1250709,Mendoza
2021-09-18,54,524,678329,Misiones
2021-09-18,58,523,464145,Neuquen
2021-09-18,62,1083,500041,Rio Negro
2021-09-18,66,1091,824534,Salta
2021-09-18,70,254,505427,San Juan
2021-09-18,74,206,336108,San Luis
2021-09-18,78,128,208544,Santa Cruz
2021-09-18,82,301,2396353,Santa Fe
2021-09-18,86,659,672661,S del Estero
2021-09-18,90,695,1035863,Tucuman
2021-09-18,94,31,114772,T del Fuego
2021-09-19,2,8065,2287851,CABA
2021-09-19,6,8542,11276741,Buenos Aires
2021-09-19,10,17,300051,Catamarca
2021-09-19,14,359,2481993,Cordoba
2021-09-19,18,54,739121,Corrientes
2021-09-19,22,331,732935,Chaco
2021-09-19,26,5,371041,Chubut
2021-09-19,30,67,887384,Entre Rios
2021-09-19,34,176,430243,Formosa
2021-09-19,38,103,509117,Jujuy
2021-09-19,42,40,242668,La Pampa
2021-09-19,46,3,270138,La Rioja
2021-09-19,50,410,1251119,Mendoza
2021-09-19,54,80,678409,Misiones
2021-09-19,58,93,464238,Neuquen
2021-09-19,62,7,500048,Rio Negro
2021-09-19,66,544,825078,Salta
2021-09-19,70,110,505537,San Juan
2021-09-19,78,111,208655,Santa Cruz
2021-09-19,82,133,2396486,Santa Fe
2021-09-19,86,632,673293,S del Estero
2021-09-20,2,7646,2295497,CABA
2021-09-20,6,13574,11290315,Buenos Aires
2021-09-20,10,103,300154,Catamarca
2021-09-20,14,6187,2488180,Cordoba
2021-09-20,18,360,739481,Corrientes
2021-09-20,22,1553,734488,Chaco
2021-09-20,26,716,371757,Chubut
2021-09-20,30,1056,888440,Entre Rios
2021-09-20,34,52,430295,Formosa
2021-09-20,38,639,509756,Jujuy
2021-09-20,42,229,242897,La Pampa
2021-09-20,46,836,270974,La Rioja
2021-09-20,50,1219,1252338,Mendoza
2021-09-20,54,199,678608,Misiones
2021-09-20,58,322,464560,Neuquen
2021-09-20,62,928,500976,Rio Negro
2021-09-20,66,1602,826680,Salta
2021-09-20,70,678,506215,San Juan
2021-09-20,74,946,337054,San Luis
2021-09-20,78,673,209328,Santa Cruz
2021-09-20,82,2027,2398513,Santa Fe
2021-09-20,86,952,674245,S del Estero
2021-09-20,90,4630,1040493,Tucuman
2021-09-21,2,17251,2312748,CABA
2021-09-21,6,15230,11305545,Buenos Aires
2021-09-21,10,108,300262,Catamarca
2021-09-21,14,3971,2492151,Cordoba
2021-09-21,18,185,739666,Corrientes
2021-09-21,22,896,735384,Chaco
2021-09-21,26,215,371972,Chubut
2021-09-21,30,1735,890175,Entre Rios
2021-09-21,34,103,430398,Formosa
2021-09-21,38,707,510463,Jujuy
2021-09-21,42,347,243244,La Pampa
2021-09-21,46,14,270988,La Rioja
2021-09-21,50,506,1252844,Mendoza
2021-09-21,54,1272,679880,Misiones
2021-09-21,58,812,465372,Neuquen
2021-09-21,62,831,501807,Rio Negro
2021-09-21,66,579,827259,Salta
2021-09-21,70,1136,507351,San Juan
2021-09-21,74,628,337682,San Luis
2021-09-21,78,856,210184,Santa Cruz
2021-09-21,82,1212,2399725,Santa Fe
2021-09-21,86,1051,675296,S del Estero
2021-09-21,90,8,1040501,Tucuman
2021-09-21,94,1,114773,T del Fuego
2021-09-22,2,6440,2319188,CABA
2021-09-22,6,15912,11321457,Buenos Aires
2021-09-22,10,71,300333,Catamarca
2021-09-22,14,4245,2496396,Cordoba
2021-09-22,18,918,740584,Corrientes
2021-09-22,22,1341,736725,Chaco
2021-09-22,26,1047,373019,Chubut
2021-09-22,30,2945,893120,Entre Rios
2021-09-22,34,335,430733,Formosa
2021-09-22,38,870,511333,Jujuy
2021-09-22,42,1588,244832,La Pampa
2021-09-22,46,136,271124,La Rioja
2021-09-22,50,1587,1254431,Mendoza
2021-09-22,54,2306,682186,Misiones
2021-09-22,58,1058,466430,Neuquen
2021-09-22,62,1123,502930,Rio Negro
2021-09-22,66,2223,829482,Salta
2021-09-22,70,882,508233,San Juan
2021-09-22,74,2799,340481,San Luis
2021-09-22,78,486,210670,Santa Cruz
2021-09-22,82,3654,2403379,Santa Fe
2021-09-22,86,886,676182,S del Estero
2021-09-22,90,4343,1044844,Tucuman
2021-09-22,94,7,114780,T del Fuego
2021-09-23,2,2522,2321710,CABA
2021-09-23,6,121441,11442898,Buenos Aires
2021-09-23,10,65,300398,Catamarca
2021-09-23,14,8622,2505018,Cordoba
2021-09-23,18,899,741483,Corrientes
2021-09-23,22,1565,738290,Chaco
2021-09-23,26,1299,374318,Chubut
2021-09-23,30,2125,895245,Entre Rios
2021-09-23,34,55,430788,Formosa
2021-09-23,38,953,512286,Jujuy
2021-09-23,42,1875,246707,La Pampa
2021-09-23,46,195,271319,La Rioja
2021-09-23,50,3947,1258378,Mendoza
2021-09-23,54,1888,684074,Misiones
2021-09-23,58,1763,468193,Neuquen
2021-09-23,62,964,503894,Rio Negro
2021-09-23,66,2188,831670,Salta
2021-09-23,70,2528,510761,San Juan
2021-09-23,74,2721,343202,San Luis
2021-09-23,78,660,211330,Santa Cruz
2021-09-23,82,7422,2410801,Santa Fe
2021-09-23,86,1769,677951,S del Estero
2021-09-23,90,2821,1047665,Tucuman
2021-09-23,94,326,115106,T del Fuego
2021-09-24,2,6112,2327822,CABA
2021-09-24,6,15085,11457983,Buenos Aires
2021-09-24,10,1645,302043,Catamarca
2021-09-24,14,5921,2510939,Cordoba
2021-09-24,18,1465,742948,Corrientes
2021-09-24,22,1180,739470,Chaco
2021-09-24,26,2969,377287,Chubut
2021-09-24,30,2696,897941,Entre Rios
2021-09-24,34,2978,433766,Formosa
2021-09-24,38,1030,513316,Jujuy
2021-09-24,42,1974,248681,La Pampa
2021-09-24,46,573,271892,La Rioja
2021-09-24,50,4746,1263124,Mendoza
2021-09-24,54,2701,686775,Misiones
2021-09-24,58,1396,469589,Neuquen
2021-09-24,62,1090,504984,Rio Negro
2021-09-24,66,1763,833433,Salta
2021-09-24,70,1228,511989,San Juan
2021-09-24,74,2078,345280,San Luis
2021-09-24,78,766,212096,Santa Cruz
2021-09-24,82,8184,2418985,Santa Fe
2021-09-24,86,1269,679220,S del Estero
2021-09-24,90,110,1047775,Tucuman
2021-09-24,94,1821,116927,T del Fuego
2021-09-25,2,2088,2329910,CABA
2021-09-25,6,12641,11470624,Buenos Aires
2021-09-25,10,106,302149,Catamarca
2021-09-25,14,1926,2512865,Cordoba
2021-09-25,18,999,743947,Corrientes
2021-09-25,22,301,739771,Chaco
2021-09-25,26,380,377667,Chubut
2021-09-25,30,597,898538,Entre Rios
2021-09-25,34,159,433925,Formosa
2021-09-25,38,351,513667,Jujuy
2021-09-25,42,833,249514,La Pampa
2021-09-25,46,101,271993,La Rioja
2021-09-25,50,2678,1265802,Mendoza
2021-09-25,54,1116,687891,Misiones
2021-09-25,58,480,470069,Neuquen
2021-09-25,62,1302,506286,Rio Negro
2021-09-25,66,982,834415,Salta
2021-09-25,70,242,512231,San Juan
2021-09-25,74,1253,346533,San Luis
2021-09-25,78,143,212239,Santa Cruz
2021-09-25,82,2713,2421698,Santa Fe
2021-09-25,86,296,679516,S del Estero
2021-09-25,94,2,116929,T del Fuego
2021-09-26,2,1230,2331140,CABA
2021-09-26,6,6154,11476778,Buenos Aires
2021-09-26,10,6,302155,Catamarca
2021-09-26,14,1898,2514763,Cordoba
2021-09-26,18,19,743966,Corrientes
2021-09-26,22,120,739891,Chaco
2021-09-26,26,57,377724,Chubut
2021-09-26,30,7,898545,Entre Rios
2021-09-26,34,59,433984,Formosa
2021-09-26,38,20,513687,Jujuy
2021-09-26,42,316,249830,La Pampa
2021-09-26,46,3,271996,La Rioja
2021-09-26,50,1411,1267213,Mendoza
2021-09-26,54,318,688209,Misiones
2021-09-26,58,164,470233,Neuquen
2021-09-26,62,95,506381,Rio Negro
2021-09-26,66,483,834898,Salta
2021-09-26,70,26,512257,San Juan
2021-09-26,78,160,212399,Santa Cruz
2021-09-26,82,431,2422129,Santa Fe
2021-09-26,86,99,679615,S del Estero
2021-09-26,90,12,1047787,Tucuman
2021-09-27,2,2187,2333327,CABA
2021-09-27,6,16238,11493016,Buenos Aires
2021-09-27,10,372,302527,Catamarca
2021-09-27,14,4653,2519416,Cordoba
2021-09-27,18,2321,746287,Corrientes
2021-09-27,22,1328,741219,Chaco
2021-09-27,26,1299,379023,Chubut
2021-09-27,30,1551,900096,Entre Rios
2021-09-27,34,73,434057,Formosa
2021-09-27,38,628,514315,Jujuy
2021-09-27,42,1065,250895,La Pampa
2021-09-27,46,579,272575,La Rioja
2021-09-27,50,2678,1269891,Mendoza
2021-09-27,54,2221,690430,Misiones
2021-09-27,58,836,471069,Neuquen
2021-09-27,62,1610,507991,Rio Negro
2021-09-27,66,1371,836269,Salta
2021-09-27,70,965,513222,San Juan
2021-09-27,74,625,347158,San Luis
2021-09-27,78,949,213348,Santa Cruz
2021-09-27,82,3683,2425812,Santa Fe
2021-09-27,86,793,680408,S del Estero
2021-09-27,90,6423,1054210,Tucuman
2021-09-27,94,56,116985,T del Fuego
2021-09-28,2,3967,2337294,CABA
2021-09-28,6,14758,11507774,Buenos Aires
2021-09-28,10,957,303484,Catamarca
2021-09-28,14,5592,2525008,Cordoba
2021-09-28,18,1634,747921,Corrientes
2021-09-28,22,717,741936,Chaco
2021-09-28,26,1666,380689,Chubut
2021-09-28,30,3526,903622,Entre Rios
2021-09-28,34,300,434357,Formosa
2021-09-28,38,1579,515894,Jujuy
2021-09-28,42,769,251664,La Pampa
2021-09-28,46,246,272821,La Rioja
2021-09-28,50,2769,1272660,Mendoza
2021-09-28,54,2423,692853,Misiones
2021-09-28,58,541,471610,Neuquen
2021-09-28,62,1170,509161,Rio Negro
2021-09-28,66,1384,837653,Salta
2021-09-28,70,615,513837,San Juan
2021-09-28,74,422,347580,San Luis
2021-09-28,78,802,214150,Santa Cruz
2021-09-28,82,7369,2433181,Santa Fe
2021-09-28,86,850,681258,S del Estero
2021-09-28,90,5917,1060127,Tucuman
2021-09-28,94,43,117028,T del Fuego
2021-09-29,2,4409,2341703,CABA
2021-09-29,6,15236,11523010,Buenos Aires
2021-09-29,10,757,304241,Catamarca
2021-09-29,14,4975,2529983,Cordoba
2021-09-29,18,1742,749663,Corrientes
2021-09-29,22,987,742923,Chaco
2021-09-29,26,1237,381926,Chubut
2021-09-29,30,171,903793,Entre Rios
2021-09-29,34,336,434693,Formosa
2021-09-29,38,1687,517581,Jujuy
2021-09-29,42,410,252074,La Pampa
2021-09-29,46,257,273078,La Rioja
2021-09-29,50,1856,1274516,Mendoza
2021-09-29,54,2143,694996,Misiones
2021-09-29,58,624,472234,Neuquen
2021-09-29,62,1448,510609,Rio Negro
2021-09-29,66,1357,839010,Salta
2021-09-29,70,618,514455,San Juan
2021-09-29,74,565,348145,San Luis
2021-09-29,78,1055,215205,Santa Cruz
2021-09-29,82,3449,2436630,Santa Fe
2021-09-29,86,542,681800,S del Estero
2021-09-29,90,4511,1064638,Tucuman
2021-09-29,94,287,117315,T del Fuego
2021-09-30,2,10688,2352391,CABA
2021-09-30,6,24746,11547756,Buenos Aires
2021-09-30,10,174,304415,Catamarca
2021-09-30,14,3337,2533320,Cordoba
2021-09-30,18,1391,751054,Corrientes
2021-09-30,22,965,743888,Chaco
2021-09-30,26,1663,383589,Chubut
2021-09-30,30,3360,907153,Entre Rios
2021-09-30,34,264,434957,Formosa
2021-09-30,38,1388,518969,Jujuy
2021-09-30,42,699,252773,La Pampa
2021-09-30,46,582,273660,La Rioja
2021-09-30,50,1458,1275974,Mendoza
2021-09-30,54,2715,697711,Misiones
2021-09-30,58,1310,473544,Neuquen
2021-09-30,62,1206,511815,Rio Negro
2021-09-30,66,1293,840303,Salta
2021-09-30,70,1754,516209,San Juan
2021-09-30,74,441,348586,San Luis
2021-09-30,78,822,216027,Santa Cruz
2021-09-30,82,2996,2439626,Santa Fe
2021-09-30,86,427,682227,S del Estero
2021-09-30,90,4953,1069591,Tucuman
2021-09-30,94,80,117395,T del Fuego
2021-10-01,2,2682,2355073,CABA
2021-10-01,6,19204,11566960,Buenos Aires
2021-10-01,10,234,304649,Catamarca
2021-10-01,14,5691,2539011,Cordoba
2021-10-01,18,1921,752975,Corrientes
2021-10-01,22,1009,744897,Chaco
2021-10-01,26,1734,385323,Chubut
2021-10-01,30,4017,911170,Entre Rios
2021-10-01,34,76,435033,Formosa
2021-10-01,38,2458,521427,Jujuy
2021-10-01,42,847,253620,La Pampa
2021-10-01,46,759,274419,La Rioja
2021-10-01,50,2510,1278484,Mendoza
2021-10-01,54,2443,700154,Misiones
2021-10-01,58,994,474538,Neuquen
2021-10-01,62,1429,513244,Rio Negro
2021-10-01,66,1305,841608,Salta
2021-10-01,70,1219,517428,San Juan
2021-10-01,74,1641,350227,San Luis
2021-10-01,78,665,216692,Santa Cruz
2021-10-01,82,1530,2441156,Santa Fe
2021-10-01,86,778,683005,S del Estero
2021-10-01,90,5270,1074861,Tucuman
2021-10-01,94,1927,119322,T del Fuego
2021-10-02,2,2693,2357766,CABA
2021-10-02,6,10580,11577540,Buenos Aires
2021-10-02,10,121,304770,Catamarca
2021-10-02,14,1596,2540607,Cordoba
2021-10-02,18,156,753131,Corrientes
2021-10-02,22,436,745333,Chaco
2021-10-02,26,267,385590,Chubut
2021-10-02,30,396,911566,Entre Rios
2021-10-02,34,94,435127,Formosa
2021-10-02,38,669,522096,Jujuy
2021-10-02,42,449,254069,La Pampa
2021-10-02,46,43,274462,La Rioja
2021-10-02,50,2638,1281122,Mendoza
2021-10-02,54,1056,701210,Misiones
2021-10-02,58,367,474905,Neuquen
2021-10-02,62,1562,514806,Rio Negro
2021-10-02,66,1160,842768,Salta
2021-10-02,70,32,517460,San Juan
2021-10-02,74,1087,351314,San Luis
2021-10-02,78,1089,217781,Santa Cruz
2021-10-02,82,608,2441764,Santa Fe
2021-10-02,86,122,683127,S del Estero
2021-10-02,90,23,1074884,Tucuman
2021-10-02,94,87,119409,T del Fuego
2021-10-03,2,6001,2363767,CABA
2021-10-03,6,6466,11584006,Buenos Aires
2021-10-03,10,13,304783,Catamarca
2021-10-03,14,472,2541079,Cordoba
2021-10-03,18,34,753165,Corrientes
2021-10-03,22,128,745461,Chaco
2021-10-03,26,57,385647,Chubut
2021-10-03,30,14,911580,Entre Rios
2021-10-03,34,5,435132,Formosa
2021-10-03,38,34,522130,Jujuy
2021-10-03,42,151,254220,La Pampa
2021-10-03,46,16,274478,La Rioja
2021-10-03,50,5950,1287072,Mendoza
2021-10-03,54,71,701281,Misiones
2021-10-03,58,347,475252,Neuquen
2021-10-03,62,15,514821,Rio Negro
2021-10-03,66,637,843405,Salta
2021-10-03,70,85,517545,San Juan
2021-10-03,78,1049,218830,Santa Cruz
2021-10-03,82,6,2441770,Santa Fe
2021-10-03,86,95,683222,S del Estero
2021-10-03,90,37,1074921,Tucuman
2021-10-04,2,7039,2370806,CABA
2021-10-04,6,15587,11599593,Buenos Aires
2021-10-04,10,75,304858,Catamarca
2021-10-04,14,6311,2547390,Cordoba
2021-10-04,18,886,754051,Corrientes
2021-10-04,22,1061,746522,Chaco
2021-10-04,26,2115,387762,Chubut
2021-10-04,30,2064,913644,Entre Rios
2021-10-04,34,84,435216,Formosa
2021-10-04,38,1235,523365,Jujuy
2021-10-04,42,598,254818,La Pampa
2021-10-04,46,281,274759,La Rioja
2021-10-04,50,10466,1297538,Mendoza
2021-10-04,54,2210,703491,Misiones
2021-10-04,58,760,476012,Neuquen
2021-10-04,62,1075,515896,Rio Negro
2021-10-04,66,1644,845049,Salta
2021-10-04,70,1204,518749,San Juan
2021-10-04,74,1907,353221,San Luis
2021-10-04,78,1145,219975,Santa Cruz
2021-10-04,82,2279,2444049,Santa Fe
2021-10-04,86,581,683803,S del Estero
2021-10-04,90,5016,1079937,Tucuman
2021-10-04,94,121,119530,T del Fuego
2021-10-05,2,3036,2373842,CABA
2021-10-05,6,63302,11662895,Buenos Aires
2021-10-05,10,313,305171,Catamarca
2021-10-05,14,4966,2552356,Cordoba
2021-10-05,18,1560,755611,Corrientes
2021-10-05,22,1081,747603,Chaco
2021-10-05,26,1287,389049,Chubut
2021-10-05,30,4288,917932,Entre Rios
2021-10-05,34,81,435297,Formosa
2021-10-05,38,1295,524660,Jujuy
2021-10-05,42,501,255319,La Pampa
2021-10-05,46,137,274896,La Rioja
2021-10-05,50,2461,1299999,Mendoza
2021-10-05,54,2623,706114,Misiones
2021-10-05,58,1365,477377,Neuquen
2021-10-05,62,967,516863,Rio Negro
2021-10-05,66,1736,846785,Salta
2021-10-05,70,811,519560,San Juan
2021-10-05,74,637,353858,San Luis
2021-10-05,78,808,220783,Santa Cruz
2021-10-05,82,10373,2454422,Santa Fe
2021-10-05,86,1129,684932,S del Estero
2021-10-05,90,4064,1084001,Tucuman
2021-10-05,94,291,119821,T del Fuego
2021-10-06,2,13126,2386968,CABA
2021-10-06,6,12333,11675228,Buenos Aires
2021-10-06,10,1404,306575,Catamarca
2021-10-06,14,4823,2557179,Cordoba
2021-10-06,18,2219,757830,Corrientes
2021-10-06,22,1269,748872,Chaco
2021-10-06,26,1296,390345,Chubut
2021-10-06,30,5421,923353,Entre Rios
2021-10-06,34,224,435521,Formosa
2021-10-06,38,1952,526612,Jujuy
2021-10-06,42,588,255907,La Pampa
2021-10-06,46,365,275261,La Rioja
2021-10-06,50,1559,1301558,Mendoza
2021-10-06,54,2575,708689,Misiones
2021-10-06,58,818,478195,Neuquen
2021-10-06,62,1014,517877,Rio Negro
2021-10-06,66,2811,849596,Salta
2021-10-06,70,669,520229,San Juan
2021-10-06,74,448,354306,San Luis
2021-10-06,78,899,221682,Santa Cruz
2021-10-06,82,4448,2458870,Santa Fe
2021-10-06,86,1623,686555,S del Estero
2021-10-06,90,3048,1087049,Tucuman
2021-10-06,94,224,120045,T del Fuego
2021-10-07,2,3249,2390217,CABA
2021-10-07,6,39179,11714407,Buenos Aires
2021-10-07,10,700,307275,Catamarca
2021-10-07,14,5634,2562813,Cordoba
2021-10-07,18,900,758730,Corrientes
2021-10-07,22,1314,750186,Chaco
2021-10-07,26,1495,391840,Chubut
2021-10-07,30,4552,927905,Entre Rios
2021-10-07,34,424,435945,Formosa
2021-10-07,38,351,526963,Jujuy
2021-10-07,42,879,256786,La Pampa
2021-10-07,46,1537,276798,La Rioja
2021-10-07,50,2923,1304481,Mendoza
2021-10-07,54,3157,711846,Misiones
2021-10-07,58,2174,480369,Neuquen
2021-10-07,62,1818,519695,Rio Negro
2021-10-07,66,3332,852928,Salta
2021-10-07,70,1365,521594,San Juan
2021-10-07,74,1809,356115,San Luis
2021-10-07,78,1030,222712,Santa Cruz
2021-10-07,82,3548,2462418,Santa Fe
2021-10-07,86,2130,688685,S del Estero
2021-10-07,90,4146,1091195,Tucuman
2021-10-07,94,1752,121797,T del Fuego
2021-10-08,2,888,2391105,CABA
2021-10-08,6,11555,11725962,Buenos Aires
2021-10-08,10,38,307313,Catamarca
2021-10-08,14,1675,2564488,Cordoba
2021-10-08,18,181,758911,Corrientes
2021-10-08,22,472,750658,Chaco
2021-10-08,26,100,391940,Chubut
2021-10-08,30,166,928071,Entre Rios
2021-10-08,34,3675,439620,Formosa
2021-10-08,38,56,527019,Jujuy
2021-10-08,42,429,257215,La Pampa
2021-10-08,46,89,276887,La Rioja
2021-10-08,50,1031,1305512,Mendoza
2021-10-08,54,928,712774,Misiones
2021-10-08,58,713,481082,Neuquen
2021-10-08,62,390,520085,Rio Negro
2021-10-08,66,2226,855154,Salta
2021-10-08,70,424,522018,San Juan
2021-10-08,74,434,356549,San Luis
2021-10-08,78,243,222955,Santa Cruz
2021-10-08,82,228,2462646,Santa Fe
2021-10-08,86,679,689364,S del Estero
2021-10-08,90,2367,1093562,Tucuman
2021-10-08,94,27,121824,T del Fuego
2021-10-09,2,18,2391123,CABA
2021-10-09,6,7850,11733812,Buenos Aires
2021-10-09,10,38,307351,Catamarca
2021-10-09,14,918,2565406,Cordoba
2021-10-09,18,165,759076,Corrientes
2021-10-09,22,338,750996,Chaco
2021-10-09,26,7,391947,Chubut
2021-10-09,30,200,928271,Entre Rios
2021-10-09,34,9,439629,Formosa
2021-10-09,38,406,527425,Jujuy
2021-10-09,42,318,257533,La Pampa
2021-10-09,46,44,276931,La Rioja
2021-10-09,50,1128,1306640,Mendoza
2021-10-09,54,466,713240,Misiones
2021-10-09,58,152,481234,Neuquen
2021-10-09,62,71,520156,Rio Negro
2021-10-09,66,1252,856406,Salta
2021-10-09,70,6,522024,San Juan
2021-10-09,74,22,356571,San Luis
